# x [pix]	y	err
0	0.788657
1.41421	0.0103403
2.82843	0.0029763
4.24264	0.00176064
5.65685	0.000474589
7.07107	0.000210064
8.48528	1.45478e-05
9.89949	9.81284e-05
11.3137	6.5885e-05
12.7279	0.000490416
14.1421	4.87601e-05
15.5563	9.19259e-05
16.9706	2.01991e-05
18.3848	9.04609e-05
19.799	7.50028e-05
21.2132	7.84033e-06
22.6274	1.81515e-06
24.0416	2.36987e-06
25.4558	3.50591e-06
26.8701	0.000301484
28.2843	2.1886e-05
29.6985	2.77421e-05
31.1127	9.71272e-06
32.5269	1.37885e-05
33.9411	5.9201e-06
35.3553	4.42108e-06
36.7696	4.97381e-05
38.1838	0.000116703
39.598	3.24151e-05
41.0122	7.62071e-06
42.4264	1.49049e-05
43.8406	3.75553e-06
45.2548	2.01511e-05
46.669	1.91104e-06
48.0833	1.11783e-05
49.4975	2.97319e-06
50.9117	4.78502e-06
52.3259	2.27721e-06
53.7401	2.92584e-05
55.1543	1.68937e-06
56.5685	1.45793e-06
57.9828	1.1169e-06
59.397	1.63037e-06
60.8112	2.4813e-05
62.2254	1.02284e-06
63.6396	1.47456e-06
65.0538	7.87927e-07
66.468	8.081e-07
67.8823	2.265e-07
69.2965	3.54825e-07
70.7107	2.65254e-07
72.1249	5.89511e-07
73.5391	1.21626e-07
74.9533	2.29963e-07
76.3675	1.16559e-06
77.7817	1.30201e-06
79.196	8.62455e-07
80.6102	0.000106897
82.0244	5.36276e-06
83.4386	2.03688e-06
84.8528	4.14642e-06
86.267	1.87395e-06
87.6812	8.78782e-07
89.0955	9.36612e-07
90.5097	6.8267e-06
91.9239	1.37197e-06
93.3381	2.6764e-06
94.7523	7.63081e-07
96.1665	2.03821e-06
97.5807	2.92349e-06
98.9949	3.19506e-06
100.409	1.26231e-06
101.823	6.79394e-07
103.238	6.15913e-07
104.652	5.55263e-07
106.066	5.79664e-07
107.48	6.41247e-07
108.894	3.25578e-06
110.309	2.47344e-06
111.723	1.49371e-05
113.137	2.66283e-06
114.551	4.19643e-05
115.966	1.59779e-06
117.38	7.04991e-06
118.794	2.26553e-06
120.208	7.14892e-06
121.622	1.80097e-06
123.037	1.86097e-06
124.451	4.90968e-07
125.865	4.31172e-06
127.279	1.53297e-06
128.693	6.68291e-07
130.108	3.88544e-07
131.522	8.78372e-07
132.936	9.35523e-07
134.35	1.73853e-06
135.765	7.79216e-07
